jID,pID,revCents,timeHours,bType
555b8e55e3a5da083b2d3904,552dc2a48928e5212ecf8c34,750000,30,HourlyRate
555b8e55e3a5da083b2d3904,52d551a2245c7d21c0d85417,200000,0,FixedBid
555b8e55e3a5da083b2d3904,547fcefb460e0793086e1339,75000,3,HourlyRate
555b8e55e3a5da083b2d3904,54c19c762e08b70233a3eff2,22500,1,HourlyRate
555b8e55e3a5da083b2d3904,5435a20251a18de5415ed380,57000,2,HourlyRate
555b8e55e3a5da083b2d3904,54c947d0c5f46ecd0f1990a0,32500,1,HourlyRate
555b8e55e3a5da083b2d3904,54f36e602de2cbc012280fa1,90000,0,FixedBid
555b8e55e3a5da083b2d3904,555138598f99862a083293b3,28500,1,HourlyRate
5548112afee2a02f1d402766,52d45d31245c7d1d0841c1f9,131500,0,FixedBid
555b8e55e3a5da083b2d3904,4fc629a0ce77a70bf4bc87c3,150000,10,HourlyRate
555b8e55e3a5da083b2d3904,53a3cf50245c7d270c1caa2b,400000,0,FixedBid
555ba5c7fc87d0e077f586c3,5273246cce77a70568136f22,10000,1,HourlyRate
555ba5c7fc87d0e077f586c3,5435a20251a18de5415ed380,28500,1,HourlyRate
555ba5c7fc87d0e077f586c3,53ee5fb17366e0ec3c7362d9,22500,1,HourlyRate
555bc25ffc87d0e077f59335,54c947d0c5f46ecd0f1990a0,32500,1,HourlyRate
555bc25ffc87d0e077f59335,52beaf7d245c7d1ae0301aaf,38500,1.75,HourlyRate
5548112afee2a02f1d402766,52d4c884245c7d21c0d84f1e,90000,0,FixedBid
5548112afee2a02f1d402766,54c94a49c5f46ecd0f19914d,72500,0,FixedBid
555b90a9e3a5da083b2d4657,552dc2a48928e5212ecf8c34,400000,0,FixedBid
555413d7fee2a02f1d4232ea,551ab211d6657ae7070ea118,100000,0,FixedBid
555413d7fee2a02f1d4232ea,551b3fe99516c92415488d02,25000,1,HourlyRate
555413d7fee2a02f1d4232ea,543eddcc51a18de5415fa384,70000,2,HourlyRate
555b6d0ce3a5da083b2d2d86,543eddcc51a18de5415fa384,70000,2,HourlyRate
555b90a9e3a5da083b2d4657,546a3b5b3e3e776908254e2f,190000,0,FixedBid
555b90a9e3a5da083b2d4657,524da6f7ce77a706949fbe78,325000,0,FixedBid
555b90a9e3a5da083b2d4657,52f9548e245c7d296cfe6f02,407500,0,FixedBid
555cd10bfc87d0e077f5c2e5,52741ee4ce77a705684ec99d,12500,0.5,HourlyRate
555cb0e4fc87d0e077f5b5d1,5435a20251a18de5415ed380,114000,4,HourlyRate
